EVENT_ID,MUID,PUID1,CUID1,PUID2,CUID2,NOMATCH,GDCP_EVENT_TIME,TRACKING_TIME,X_EVENT,Y_EVENT,X_TRACKING,Y_TRACKING,SUBTYPE,FRAME_NUMBER,GDCP_EVENT_ID,NORECEIVER,XRec,YRec,RECFRM,EVALUATION,Goingright,PRESSURE,PRESSER,PRESSURE_RECEIVER,PRESSER_REC,Bypassed_Players,Bypassed_Defenders,xG,PENALTY,AssistTyp,DISTANCE,ANGLE,FREEKICK,FOOT,SPEED,PRESSURE_ON_SHOT,DEFENDERS,DISTANCE_GOALKEEPER,GK_INGOAL,Rotation,xPass,PossSpeed,PossAng,Dis_nearest_opp_rec,Dist_of_pass,Nearest_Defender_to_passing_lane,Angle_of_pass,OneTouch,Time_of_Possesion,BlockProb,Opp_Players_in_path,MIN_AVG_SPEED,MIN_VAR_SPEED,MIN_AVG_OWN_EVENT_SPEED,MIN_AVG_GOAL_DIST,MIN_VAR_GOAL_DIST,MIN_START_GOAL_DIST,MIN_BYPASSED_PLAYERS,MIN_BYPASSED_DEFENDERS,MIN_OWN_NONRECEIVED,MIN_ENEMY_NONRECEIVED,MIN_OWN_PRESSURE,MIN_ENEMY_PRESSURE,HFMIN_AVG_SPEED,HFMIN_VAR_SPEED,HFMIN_AVG_OWN_EVENT_SPEED,HFMIN_AVG_GOAL_DIST,HFMIN_VAR_GOAL_DIST,HFMIN_START_GOAL_DIST,HFMIN_BYPASSED_PLAYERS,HFMIN_BYPASSED_DEFENDERS,HFMIN_OWN_NONRECEIVED,HFMIN_ENEMY_NONRECEIVED,HFMIN_OWN_PRESSURE,HFMIN_ENEMY_PRESSURE,SEC_AVG_SPEED,SEC_VAR_SPEED,SEC_AVG_OWN_EVENT_SPEED,SEC_AVG_GOAL_DIST,SEC_VAR_GOAL_DIST,SEC_START_GOAL_DIST,SEC_BYPASSED_PLAYERS,SEC_BYPASSED_DEFENDERS,SEC_OWN_NONRECEIVED,SEC_ENEMY_NONRECEIVED,SEC_OWN_PRESSURE,SEC_ENEMY_PRESSURE,X_NEW,Y_NEW,GOALLINE_DISTANCE,GOAL_DISTANCE,Y_SIDE,X_DELTA,Y_CHANGE,GOAL_DIST_DELTA,Y_DELTA,XY_DELTA,TIME_DELTA,EVENT_SPEED,ReceiveInt
1.82065E+13,101,799,18,796,18,0,32:56.0,32:56.4,10.4,11.3,11,4.6,Pass,12557,1.82065E+13,FALSE,10.86,-9.73,12584,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.24,39.29,15.01,12.39,15,103.4,0,1.96,0,0,5.536,160.801,2.011,42.973,148.353,25.63,10,4,1,1,0.205,0.195,2.152,3.307,2.252,50.013,44.084,52.366,7,4,0,1,0.168,0.213,3.13,0.973,3.13,43.815,18.89,43.028,0,0,0,0,0.018,0,61,4.6,39,39.27,1,5.8,0,-10.465,17,17.962,3,5.987,0
1.82065E+13,101,796,18,805,18,0,32:57.7,32:58.5,8.1,-16.2,8.1,-13.1,Pass,12611,1.82065E+13,FALSE,-7.53,-32.13,12699,successfullyComplete,FALSE,0,,0.565,252,0,0,,,,,,,,,,,,,,0.994,0.93,35.71,15.68,21.65,8.42,63.03,0,1.2,0,1,5.518,160.922,1.983,44.115,126.968,25.371,10,4,0,1,0.16,0.195,2.152,3.071,2.243,49.504,43.191,52.366,7,4,0,1,0.154,0.213,2.528,0.128,2.528,44.033,18.623,43.226,0,0,0,0,0.018,0,58.1,13.1,41.9,43.9,0,2.9,1,4.63,17.7,17.936,2.15,8.342,0
1.82065E+13,101,805,18,802,18,0,33:02.0,33:02.7,-10.1,-31.1,-10.5,-32.2,Pass,12715,1.82065E+13,FALSE,-11.62,-27.98,12734,successfullyComplete,FALSE,0.821,252,0.3,247,2,0,,,,,,,,,,,,,,0.988,1.56,50,4.79,5.71,0.13,59.04,0,2.56,0,1,5.697,159.586,2.112,45.551,154.113,25.371,12,4,0,1,0.199,0.223,2.392,1.846,2.392,50.968,67.453,52.366,9,4,0,0,0.205,0,2.97,0.76,2.97,50.36,165.148,49.735,2,0,0,0,0.223,0,39.5,32.2,60.5,68.535,0,18.6,0,24.635,19.1,26.66,4.17,6.393,0
1.82065E+13,101,271,6,805,18,0,31:55.7,31:54.1,11.9,2.4,-11,-1.3,Pass,11000,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.57,815,0,,0,0,,,,,,,,,,,,,,0.472,0.16,3.57,6.88,11.46,3.68,101.89,1,0,0,2,-0.674,512.593,-5.936,51.524,259.142,34.167,1,0,2,0,0.237,0.199,-0.674,512.593,-5.936,51.524,259.142,34.167,1,0,2,0,0.237,0.199,2.84,389.701,4.607,56.508,215.098,82.899,1,0,2,0,0.304,0.199,39,1.3,61,61.014,0,21.5,0,29.549,30.9,37.644,-68.61,-0.549,1
1.82065E+13,101,802,18,796,18,0,33:03.5,33:04.5,-7.6,-26.6,-8.6,-27.9,Pass,12761,1.82065E+13,FALSE,5.09,-27.08,12798,successfullyComplete,FALSE,0.682,247,0,,0,0,,,,,,,,,,,,,,0.998,1.09,53.57,13.55,12.3,10.56,175.99,0,1.36,0,0,8.903,344.648,6.112,47.877,146.321,25.24,12,4,0,1,0.239,0.26,8.36,382.896,8.36,52.101,89.559,57.631,7,3,0,0,0.227,0,19.94,1134.13,19.94,54.152,216.341,39.27,2,0,0,0,0.376,0,41.4,27.9,58.6,64.903,0,19.6,0,25.917,26.6,33.041,70.44,0.469,0
1.82065E+13,101,796,18,799,18,0,33:06.4,33:07.4,5.6,-23.1,6.2,-22.8,Pass,12832,1.82065E+13,FALSE,8.48,-4.06,12859,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.56,42.86,14.76,18.22,11.85,98.11,0,1.64,0,0,9.021,342.8,6.272,49.296,112.294,28.657,12,4,0,1,0.239,0.26,9.024,415.532,9.024,51.439,95.62,57.583,2,0,0,0,0.186,0,19.902,1135.83,19.902,56.679,141.598,43.9,2,0,0,0,0.376,0,56.2,22.8,43.8,49.379,0,14.8,0,-15.524,5.1,15.654,2.85,5.493,0
1.82065E+13,101,799,18,249,6,0,33:08.8,33:09.9,8.5,1.4,8.4,-0.3,Pass,12895,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.059,268,0,,0,0,,,,,,,,,,,,,,0.731,0.16,14.29,11.19,38.62,4.14,47.08,0,1.52,0,3,9.082,341.88,6.354,50.058,88.755,32.521,9,4,1,1,0.2,0.26,9.026,415.493,9.026,49.986,99.201,59.8,2,0,1,0,0.168,0,19.995,1131.485,19.995,56.105,162.506,68.535,2,0,1,0,0.39,0,58.4,0.3,41.6,41.601,0,2.2,0,-7.778,22.5,22.607,2.52,8.971,1
1.82065E+13,101,249,6,271,6,0,33:13.9,33:12.0,-29.3,18.5,27.6,15.9,Pass,12947,1.82065E+13,FALSE,-15.8,16.97,13000,successfullyComplete,TRUE,0,,0.611,815,3,0,,,,,,,,,,,,,,0.704,0.16,3.57,8.1,19.33,0.93,1.33,1,0.16,0,1,9.123,341.225,14.706,51.716,325.464,82.899,4,0,1,1,0.223,0.213,8.998,415.913,2.08,27.469,0,27.469,3,0,0,1,0,0.163,16.412,912.803,2.08,27.469,0,27.469,3,0,0,1,0,0.39,77.6,15.9,22.4,27.469,1,36,1,-30.929,16.2,39.477,2.08,18.979,0
1.82065E+13,101,271,6,,,0,33:16.3,33:14.4,-15.7,19.4,14.4,17.2,OtherBallAction,13008,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8.845,328.251,13.172,50.194,297.51,82.899,4,0,1,1,0.195,0.213,9.015,415.66,2.26,33.503,72.817,27.469,3,0,0,1,0,0.181,16.066,923.991,2.26,33.503,72.817,27.469,3,0,0,1,0,0.247,64.4,17.2,35.6,39.537,1,13.2,0,12.068,1.3,13.264,2.44,5.436,0
1.82065E+13,101,811,18,815,18,0,33:19.0,33:15.2,-11.6,15.2,-11.9,12.8,Pass,13028,1.82065E+13,FALSE,-10.59,18.86,13039,successfullyComplete,FALSE,0.299,271,0.461,271,0,0,,,,,,,,,,,,,,0.972,1.09,39.29,3.81,5.59,2,97.51,1,0.16,0,2,7.08,276.649,6.335,51.863,76.882,52.366,9,4,1,1,0.218,0.117,8.331,383.497,9.545,50.679,117.04,43.028,2,0,1,0,0.193,0,2.138,0.634,2.057,51.397,119.785,49.379,0,0,1,0,0.119,0,38.1,12.8,61.9,63.21,1,2.5,0,2.747,4.4,5.061,0.8,6.326,0
1.82065E+13,101,815,18,799,18,0,33:20.7,33:18.4,-6.2,21.5,-6.3,22.9,Pass,13108,1.82065E+13,FALSE,11.32,21.74,13144,successfullyComplete,FALSE,0.706,271,0,,0,0,,,,,,,,,,,,,,0.998,1.09,53.57,10.17,14.41,5.19,163.39,0,2.96,0,1,6.925,265.724,6.161,52.358,76.776,52.366,9,4,1,1,0.245,0.117,8.218,384.584,9.409,52.454,118.371,43.226,2,0,1,0,0.264,0,2.208,0.784,2.173,55.197,140.105,41.601,0,0,1,0,0.355,0,43.7,22.9,56.3,60.779,1,5.6,0,-2.43,10.1,11.549,3.2,3.609,0
1.82065E+13,101,799,18,796,18,0,33:21.7,33:21.1,11.8,20.1,12.6,21,Pass,13174,1.82065E+13,FALSE,11.73,1.78,13206,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.998,1.24,39.29,9.51,17.83,7.14,72.64,0,1.32,0,1,5.054,187.676,5.975,51.86,77.227,52.366,9,4,1,1,0.232,0.109,8.237,384.345,9.432,52.42,119.066,49.735,2,0,1,0,0.264,0,2.23,0.803,2.21,55.627,123.105,63.21,0,0,0,0,0.335,0,62.6,21,37.4,42.892,1,18.9,0,-17.887,1.9,18.995,2.63,7.223,0
1.82065E+13,101,796,18,805,18,0,33:26.1,33:26.5,-2.4,-15.6,-2.2,-15.9,Pass,13310,1.82065E+13,FALSE,-4.91,-29.57,13336,successfullyComplete,FALSE,0.817,268,0.022,252,0,0,,,,,,,,,,,,,,0.971,0.93,25,9.49,12.02,3.11,94.82,0,4.4,0,1,5.154,187.487,5.948,51.996,73.529,52.366,9,4,1,1,0.262,0.128,8.975,416.998,10.467,54.419,107.517,43.9,2,0,1,0,0.376,0,3.757,2.206,3.757,52.746,82.471,60.779,0,0,0,0,0.508,0,47.8,15.9,52.2,54.568,0,14.8,1,11.675,36.9,39.757,5.44,7.308,0
1.82065E+13,101,805,18,799,18,0,33:29.7,33:31.4,-3.7,-26.2,-2.1,-27.8,Pass,13433,1.82065E+13,FALSE,6.98,-8.45,13474,successfullyComplete,FALSE,0.538,252,0,,0,0,,,,,,,,,,,,,,0.993,0.93,39.29,15.05,21.46,3.04,116.78,0,4.12,0,2,5.414,193.632,5.9,52.332,72.224,52.366,9,4,1,1,0.275,0.107,9.227,413.906,10.776,56.102,93.183,68.535,2,0,1,0,0.436,0,5.185,0.13,5.185,56.81,10.058,54.568,0,0,0,0,0.678,0,47.9,27.8,52.1,59.053,0,0.1,0,4.485,11.9,11.9,4.93,2.414,0
1.82065E+13,101,799,18,815,18,0,33:34.2,33:35.5,2.5,-2.8,5.1,-3.2,Pass,13536,1.82065E+13,FALSE,4.37,17.24,13570,successfullyComplete,FALSE,0.454,268,0.024,271,0,0,,,,,,,,,,,,,,0.998,1.24,39.29,11.79,21.02,9.51,84.87,0,2.76,0,1,6.16,218.154,6.571,51.793,81.032,51.13,7,3,1,0,0.271,0,3.1,1.916,3.31,52.062,72.257,49.379,0,0,1,0,0.359,0,4.827,0.45,4.827,52.878,51.415,54.568,0,0,0,0,0.603,0,55.1,3.2,44.9,45.014,0,7.2,0,-14.039,24.6,25.632,4.11,6.236,0
1.82065E+13,101,815,18,807,18,0,33:36.3,33:37.7,5,17.9,4.9,19,Pass,13591,1.82065E+13,FALSE,-1.28,29.03,13613,successfullyComplete,FALSE,0.328,271,0.035,249,1,0,,,,,,,,,,,,,,0.996,1.24,42.86,10.81,15.05,3.45,47.53,0,1.04,0,1,6.172,218.056,6.584,51.678,81.446,57.583,3,0,1,0,0.276,0,3.035,1.994,3.229,52.007,72.618,41.601,1,0,1,0,0.4,0,3.747,1.962,3.747,51.002,52.466,59.053,1,0,0,0,0.44,0,54.9,19,45.1,48.939,1,0.2,1,3.925,22.2,22.201,2.2,10.091,0
1.82065E+13,101,807,18,799,18,0,33:39.5,33:41.2,2.9,27.2,3.7,28.1,Pass,13677,1.82065E+13,FALSE,13.03,7.55,13715,successfullyComplete,FALSE,0.502,271,0,,0,0,,,,,,,,,,,,,,0.998,1.24,39.29,13.24,21.69,9.33,112.92,0,2.72,0,1,6.218,217.747,6.634,51.498,79.817,59.8,3,0,1,0,0.289,0,3.128,1.974,3.345,53.577,54.995,63.21,1,0,0,0,0.456,0,3.672,1.33,3.672,51.791,37.471,59.053,1,0,0,0,0.456,0,53.7,28.1,46.3,54.16,1,1.2,0,5.221,9.1,9.179,3.45,2.661,0
1.82065E+13,101,799,18,805,18,0,33:43.1,33:44.3,13.4,1.6,12.8,2.4,Pass,13754,1.82065E+13,FALSE,7.73,-19.32,13823,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.24,39.29,15.78,21.15,14.36,83.67,0,1.8,0,0,6.45,228.072,6.916,50.526,89.863,43.028,3,0,1,0,0.293,0,3.227,1.841,3.314,51.766,77.64,63.21,1,0,0,0,0.405,0,3.208,0.636,3.208,46.348,50.599,45.014,1,0,0,0,0.321,0,62.8,2.4,37.2,37.277,1,9.1,0,-16.883,25.7,27.264,3.07,8.881,0
1.82065E+13,101,805,18,799,18,0,33:48.6,33:49.4,5,-18,5.4,-17.8,Pass,13882,1.82065E+13,FALSE,9.2,-3.66,13909,successfullyComplete,FALSE,0.117,252,0,,0,0,,,,,,,,,,,,,,0.999,1.4,50,11.89,14.9,9.13,104.65,0,3.92,0,1,6.478,227.975,6.947,50.803,86.844,43.226,3,0,1,0,0.3,0,3.87,1.482,3.87,48.741,49.961,42.892,1,0,0,0,0.344,0,3.883,1.202,3.883,46.486,73.022,54.16,0,0,0,0,0.206,0,55.4,17.8,44.6,48.021,0,7.4,1,10.743,20.2,21.513,5.13,4.194,0
1.82065E+13,101,799,18,807,18,0,33:51.9,33:52.2,11,-0.7,9.7,0.5,Pass,13952,1.82065E+13,FALSE,-11.95,30.7,14003,successfullyComplete,FALSE,0,,0.307,249,0,0,,,,,,,,,,,,,,0.916,0.47,7.14,13.73,36.94,5.64,56.76,0,1.8,0,2,6.498,227.811,6.969,50.641,89.924,49.735,3,0,1,0,0.3,0,3.891,1.426,3.891,48.417,55.125,54.568,1,0,0,0,0.344,0,3.667,1.624,3.667,41.867,30.69,37.277,0,0,0,0,0.039,0,59.7,0.5,40.3,40.303,1,4.3,1,-7.718,18.3,18.798,2.8,6.714,0
1.82065E+13,101,807,18,814,18,0,33:56.2,33:55.1,-9.4,32.1,-11.1,30.6,Pass,14025,1.82065E+13,FALSE,-12.23,25.5,14037,successfullyComplete,FALSE,0.793,249,0.719,270,3,0,,,,,,,,,,,,,,0.929,1.56,39.29,2.71,7.96,0.71,79.58,0,1.12,0,2,6.516,227.672,6.989,51.674,107.16,39.27,6,0,1,0,0.34,0,3.782,1.355,3.782,50.63,92.313,54.568,4,0,0,0,0.394,0,3.613,1.728,3.613,52.219,209.657,48.021,3,0,0,0,0.303,0,38.9,30.6,61.1,68.334,1,20.8,0,28.031,30.1,36.588,2.91,12.573,0
1.82065E+13,101,807,18,249,6,0,33:55.7,33:57.3,-11.3,32.1,-12.3,28.3,Ground,14079,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6.474,228.018,6.942,53.294,111.839,43.9,6,0,1,0,0.34,0,3.418,1.191,3.418,52.17,127.296,59.053,4,0,0,0,0.304,0,3.25,1.68,3.25,56.271,205.439,48.021,3,0,0,0,0.228,0,37.7,28.3,62.3,68.426,1,1.2,0,0.092,2.3,2.594,2.16,1.201,0
1.82065E+13,101,814,18,270,6,0,33:56.8,33:55.7,-10.7,22.5,-12.2,24.7,Pass,14039,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.758,270,0,,0,0,,,,,,,,,,,,,,0.825,0,0,0,0,0,116.28,1,0.16,0.13,0,5.949,209.693,6.318,53.274,120.196,39.27,6,0,2,0,0.344,0,3.145,3.798,3.145,53.729,121.509,54.568,4,0,1,0,0.392,0,2.28,5.965,2.28,58.402,176.779,48.021,3,0,1,0,0.334,0,37.8,24.7,62.2,66.925,1,0.1,0,-1.502,3.6,3.601,-1.6,-2.251,1
1.82065E+13,101,270,6,,,0,33:57.4,33:58.9,-12.5,23.4,12.7,27.7,OtherBallAction,14119,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6.14,219.358,2.577,37.822,92.371,27.469,3,0,0,2,0,0.382,2.943,3.226,3.21,46.461,0,46.461,0,0,0,1,0,0.349,2.435,4.916,3.21,46.461,0,46.461,0,0,0,1,0,0.334,62.7,27.7,37.3,46.461,1,0.5,0,13.385,3,3.041,3.21,0.947,0
1.82065E+13,101,270,6,814,18,0,33:57.7,33:57.0,-14,26.8,11.8,27.6,Ground,14071,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5.616,202.806,1.452,40.149,83.227,27.469,3,0,0,2,0,0.362,2.537,4.904,0.645,46.794,0.222,46.461,0,0,0,1,0,0.349,1.813,6.806,0.645,46.794,0.222,46.461,0,0,0,1,0,0.334,61.8,27.6,38.2,47.127,1,0.9,0,0.667,0.1,0.906,-1.92,-0.472,0
1.82065E+13,101,807,18,,,0,33:58.8,33:58.9,-9.7,32.8,-12.2,28.6,OtherBallAction,14119,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5.606,202.88,6.481,55.304,119.559,68.535,6,0,2,0,0.362,0,2.49,4.524,2.825,54.992,141.384,59.053,4,0,1,0,0.317,0,1.826,5.835,2.22,60.078,158.285,48.021,3,0,1,0,0.278,0,37.8,28.6,62.2,68.46,1,0.4,0,15.588,1,1.077,1.92,0.561,0
1.82065E+13,101,815,18,807,18,0,34:00.5,34:01.6,4.2,27.6,-1.5,26.5,Pass,14187,1.82065E+13,FALSE,-29.04,26.16,14236,successfullyComplete,FALSE,0.148,271,0.364,249,6,1,,,,,,,,,,,,,,0.527,0.31,25,4.4,16.52,1.53,18.79,0,1.92,0,4,5.485,194.409,6.292,55.435,113.608,68.535,12,1,2,0,0.351,0,2.319,4.001,2.624,54.889,140.58,45.014,10,1,1,0,0.282,0,1.524,4.283,1.817,61.728,126.877,40.303,9,1,1,0,0.283,0,48.5,26.5,51.5,57.918,1,10.7,0,-10.542,2.1,10.904,2.71,4.024,0
1.82065E+13,101,807,18,810,18,0,34:05.1,34:04.9,-42.5,24.3,-38.7,25.5,Cross,14269,1.82065E+13,FALSE,-41.89,6.19,14307,successfullyComplete,FALSE,0.592,249,1.264,257,2,2,,,,,,,,,,,,,other,,,,,,,,,,,,2.623,3.043,2.869,56.187,180.28,49.379,12,3,2,0,0.322,0,2.389,3.76,2.679,58.006,244.387,45.014,12,3,1,0,0.308,0,1.585,4.492,1.898,70.393,131.818,68.334,11,3,1,0,0.382,0,11.3,25.5,88.7,92.293,1,37.2,0,34.375,1,37.213,3.29,11.311,0
1.82065E+13,101,810,18,,,0,34:06.2,34:09.0,-42,5.9,-40.5,9.6,OtherBallAction,14373,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.68,3.144,2.938,58.378,239.998,41.601,12,3,2,0,0.322,0,2.406,4.082,2.726,63.011,325.077,54.16,11,3,1,0,0.265,0,3.383,0.525,3.383,80.406,379.699,57.918,8,3,0,0,0.247,0,9.5,9.6,90.5,91.008,1,1.8,0,-1.285,15.9,16.002,4.15,3.856,0
1.82065E+13,101,249,6,,,0,34:08.2,34:08.9,-42.3,9.8,41,10.6,OtherBallAction,14370,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.563,3.331,1.14,34.9,200.162,27.469,3,0,0,2,0,0.322,2.226,4.22,0.393,35.831,360.665,46.461,0,0,0,1,0,0.265,2.51,3.401,-0.11,13.905,0,13.905,0,0,0,0,0,0.247,91,10.6,9,13.905,1,0.5,0,4.913,1,1.118,-0.11,-10.164,0
1.82065E+13,101,811,18,,,0,34:11.5,34:10.7,-30.7,11.4,-30,10.9,ShotWide,14416,1.82065E+13,,,,,,,0,,,,0,0,0.0214,FALSE,indirect,24.6,15.1,FALSE,TRUE,14.7,0.105,6,2.2,TRUE,,,,,,,,,,,,,2.535,3.354,2.902,60.438,247.661,63.21,12,3,1,0,0.319,0,2.2,3.929,2.652,64.489,321.714,54.16,11,3,1,0,0.243,0,2.374,2.643,2.995,80.489,253.161,57.918,8,3,0,0,0.185,0,20,10.9,80,80.739,1,11,0,-5.355,0.3,11.004,1.83,6.013,0
1.82065E+13,101,270,6,240,6,0,34:35.9,34:35.6,-49.7,9.2,48.2,9,Pass,15038,1.82065E+13,FALSE,-47.7,1.35,15068,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.56,53.57,17.62,7.83,17.19,92.12,0,0.04,0,0,3.534,33.696,6.515,29.168,418.037,46.461,0,0,0,1,0,0.249,7.688,134.402,12.385,11.542,11.173,13.905,0,0,0,0,0,0,24.88,0,24.88,9.178,0,9.178,0,0,0,0,0,0,98.2,9,1.8,9.178,1,18.2,0,-10.083,1.9,18.299,24.88,0.735,0
1.82065E+13,101,271,6,249,6,0,32:20.5,32:19.1,29.1,22.8,-32.2,28.1,Pass,11624,1.82065E+13,FALSE,20.55,28.83,11659,successfullyComplete,TRUE,0.352,815,0,,0,0,,,,,,,,,,,,,,0.998,1.4,53.57,6.31,9.39,1.36,157.59,0,1.48,0,3,-1.956,775.98,-15.14,38.65,677.457,27.469,3,0,0,1,0.05,0.319,-1.956,775.98,-15.14,38.65,677.457,27.469,3,0,0,1,0.05,0.319,-1.956,775.98,-15.14,38.65,677.457,27.469,3,0,0,1,0.05,0.319,17.8,28.1,82.2,86.87,1,80.4,0,77.692,19.1,82.638,-136.56,-0.605,0
1.82065E+13,101,249,6,247,6,0,32:22.6,32:21.7,20,30.7,-17.5,27.9,Pass,11690,1.82065E+13,FALSE,16.71,18.8,11708,successfullyComplete,TRUE,0,,0,,1,0,,,,,,,,,,,,,,0.996,1.24,39.29,8.66,11.66,7.05,87,0,2.08,0,2,-1.934,776.177,-15.059,45.16,804.282,39.537,1,0,0,1,0.05,0.319,-1.934,776.177,-15.059,45.16,804.282,39.537,1,0,0,1,0.05,0.319,-1.934,776.177,-15.059,45.16,804.282,39.537,1,0,0,1,0.05,0.319,32.5,27.9,67.5,73.039,1,14.7,0,-13.832,0.2,14.701,2.65,5.548,0
1.82065E+13,101,240,6,268,6,0,34:39.4,34:40.8,-42.6,-6.3,43,-4.5,Pass,15168,1.82065E+13,FALSE,-9.07,-11.99,15212,successfullyComplete,TRUE,0.096,810,0.141,799,7,2,,,,,,,,,,,,,,0.268,0,21.43,4.03,39.21,2.68,4.15,0,4.64,0,3,11.588,1113.632,33.036,24.999,400.441,46.461,7,2,0,1,0.019,0.243,82,6525.389,82,8.75,0.367,9.178,7,2,0,0,0.048,0,82,6525.389,82,8.75,0.367,9.178,7,2,0,0,0.048,0,93,4.5,7,8.322,0,60.5,1,-64.717,32.4,68.63,139.12,0.493,0
1.82065E+13,101,,,805,18,1,34:45.8,35:10.4,-8.8,-14.2,-44.5,3.3,Pass,15908,1.82065E+13,TRUE,,,,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.39,0,0,0,0,0,0,1,0,0,0,48.858,3768.225,,,0,94.558,0,0,0,1,0,0.024,84.36,5997.315,,,0,94.558,0,0,0,1,0,0.048,29.6,0,,,0,94.558,0,0,0,1,0,0,5.5,3.3,94.5,94.558,1,1.5,1,2.879,7.8,7.943,29.6,0.268,1
1.82065E+13,101,805,18,812,18,0,34:46.6,34:44.9,4.7,-24.8,4.9,-23.9,Pass,15270,1.82065E+13,FALSE,-2.15,-32.16,15310,successfullyComplete,FALSE,0.354,252,0.076,247,0,0,,,,,,,,,,,,,,0.928,0.47,0,6.4,7.79,5.95,26.7,1,0,0,1,11.445,1211.276,-0.02,66.679,281.977,48.021,11,3,1,1,0.251,0.016,42.02,4812.699,-25.52,51.041,0,51.041,0,0,0,1,0.354,0.032,42.02,4812.699,-25.52,51.041,0,51.041,0,0,0,1,0.354,0.032,54.9,23.9,45.1,51.041,0,39.6,1,45.599,27.2,48.042,-25.52,-1.883,0
1.82065E+13,101,812,18,,,0,34:47.6,34:46.7,-3.4,-30.8,-2.8,-33,Pass,15315,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.049,247,0,,0,0,,,,,,,,,,,,,,0.282,0,0,2.21,16.72,3.08,33.66,1,0.12,0,2,10.909,1145.192,0.132,66.311,257.967,48.021,11,3,2,1,0.234,0.016,33.976,3933.054,-11.86,56.653,62.977,51.041,0,0,1,1,0.201,0.032,36.25,5209.598,-11.86,56.653,62.977,51.041,0,0,1,1,0.201,0.048,47.2,33,52.8,62.264,0,7.7,0,11.223,9.1,11.921,1.8,6.623,1
1.82065E+13,101,250,6,257,6,0,34:52.1,34:50.6,-11.9,-34,11.7,-34.7,Pass,15413,1.82065E+13,FALSE,-22.43,-28.42,15445,successfullyComplete,TRUE,0,,0.057,802,0,0,,,,,,,,,,,,,,0,1.09,42.86,6.91,10.37,4.58,146.33,0,0.04,0,1,10.841,1146.104,28.182,29.446,439.016,46.461,7,2,0,3,0.016,0.225,28.965,3297.104,55.97,23.06,614.557,9.178,7,2,0,2,0.032,0.134,29.782,4116.374,71.515,30.002,940.039,8.322,7,2,0,2,0.048,0.134,61.7,34.7,38.3,51.682,0,8.9,0,13.946,1.7,9.061,3.91,2.317,0
1.82065E+13,101,257,6,244,6,0,34:53.5,34:53.2,-27.4,-25.4,28.1,-25.4,Pass,15478,1.82065E+13,FALSE,-32.72,-5.55,15529,successfullyComplete,TRUE,0.351,802,0,,0,0,,,,,,,,,,,,,,0.999,1.09,50,15.04,14.07,13.93,101.15,0,1.56,0,0,10.831,1146.286,24.529,30.03,368.238,46.461,7,2,0,3,0.064,0.245,25.2,2846.813,42.63,25.68,437.147,9.178,7,2,0,2,0.112,0.134,2.48,380.505,3.26,42.61,164.601,51.682,0,0,0,2,0.176,0.134,78.1,25.4,21.9,33.538,0,16.4,0,-18.144,9.3,18.853,2.61,7.224,0
1.82065E+13,101,244,6,270,6,0,34:55.5,34:57.1,-28.6,-0.8,29.6,-1.1,Pass,15574,1.82065E+13,FALSE,-30.05,20.16,15611,successfullyComplete,TRUE,0.409,810,0.163,814,0,0,,,,,,,,,,,,,,0.994,0.93,35.71,9.92,15.94,8.59,91.37,0,2.32,0,1,12.462,1274.231,25.35,26.216,317.911,46.461,7,2,0,2,0.122,0.127,22.529,2497.21,34.87,24.63,333.373,9.178,7,2,0,2,0.171,0.134,9.988,171.309,3.45,35.216,246.284,51.682,0,0,0,1,0.253,0,79.6,1.1,20.4,20.43,0,1.5,0,-13.108,24.3,24.346,3.83,6.357,0
